"SDRs per currency unit for the period  January 01, 1994 - August 06, 2024",,,,,,,
,,,,,,,
Date,Chinese yuan   (CNY)                     ,Euro   (EUR)                     ,Japanese yen   (JPY)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,,
27-May-2002,,0.718554,0.00625967,1.13673,0.781207,,
28-May-2002,0.0941157,0.720926,0.00624415,1.13728,0.778958,,
29-May-2002,0.0939424,0.724652,0.00623816,1.13604,0.777524,,
30-May-2002,0.0936713,0.726825,0.00623968,1.13579,0.77528,,
31-May-2002,0.0936142,0.727303,0.00622828,1.1364,0.774798,,
3-Jun-2002,0.0936053,0.721518,0.00623034,,0.774743,,
4-Jun-2002,0.0935372,0.730447,0.00626367,,0.774189,,
5-Jun-2002,0.0937495,0.727147,0.00625518,1.13173,0.775955,,
6-Jun-2002,0.0937697,0.728477,0.00621154,1.13036,0.776132,,
7-Jun-2002,0.0935322,0.731742,0.0062232,1.13036,0.774166,,
10-Jun-2002,0.0934974,0.732011,0.00619846,1.13118,0.773878,,
11-Jun-2002,0.0935705,0.729313,0.0062156,1.13513,0.774464,,
12-Jun-2002,0.0934763,0.731296,0.00616735,1.13888,0.773694,,
13-Jun-2002,0.0936538,0.729971,0.00616432,1.13941,0.775163,,
14-Jun-2002,0.0932564,0.731582,0.00618489,1.14044,0.771874,,
17-Jun-2002,0.0934091,0.728795,0.00622023,1.14237,0.773175,,
18-Jun-2002,0.093278,0.732268,0.00620916,1.14488,0.772109,,
19-Jun-2002,0.0928481,0.734802,0.00618544,1.14743,0.768541,,
20-Jun-2002,0.0927943,0.736739,0.00619417,1.14705,0.768077,,
21-Jun-2002,0.0924599,0.737443,0.00620178,1.14474,0.7653,,
24-Jun-2002,0.0918319,0.743447,0.00619473,1.14417,0.760093,,
25-Jun-2002,0.0921465,0.74074,0.00627225,1.14665,0.762706,,
26-Jun-2002,0.0911576,0.748267,0.00623579,1.15164,0.75453,,
27-Jun-2002,0.0914876,0.743924,0.00630518,1.15042,0.757252,,
28-Jun-2002,0.0908068,0.749738,0.00629231,1.15524,0.751617,,
1-Jul-2002,0.0912297,0.748539,0.0063189,1.15599,0.755108,,
2-Jul-2002,0.0915122,0.745167,0.00631198,1.15744,0.757437,,
3-Jul-2002,0.0915932,0.741421,0.0063096,1.15618,0.758099,,
4-Jul-2002,,0.742865,0.00631019,1.15747,0.7588,,
5-Jul-2002,0.0918725,0.739481,0.00631555,1.15405,0.760392,,
8-Jul-2002,0.091257,0.742316,0.00633647,1.15683,0.755307,,
9-Jul-2002,0.0909566,0.747541,0.00633946,1.16211,0.752811,,
10-Jul-2002,0.0907231,0.74322,0.00635369,1.16544,0.750879,,
11-Jul-2002,0.0909976,0.740817,0.00639906,1.16259,0.753169,,
12-Jul-2002,0.0908737,0.742582,0.00643399,1.16475,0.752134,,
15-Jul-2002,0.0904041,0.750053,0.00643385,1.16593,0.748257,,
16-Jul-2002,0.0898392,0.753024,0.0063964,1.17002,0.743581,,
17-Jul-2002,0.0901393,0.750849,0.00643445,1.16723,0.746074,,
18-Jul-2002,0.0902358,0.751196,0.00640645,1.16847,0.746864,,
19-Jul-2002,0.0898098,0.7542,0.00641369,1.17226,0.743347,,
22-Jul-2002,0.0899999,0.751335,0.00641351,1.17259,0.744929,,
23-Jul-2002,0.0907389,0.744287,0.00642194,1.17524,0.751046,,
24-Jul-2002,0.0906825,0.74419,0.00638783,1.17599,0.75057,,
25-Jul-2002,0.090317,0.748592,0.00642497,1.17469,0.747545,,
26-Jul-2002,0.0902919,0.747926,0.00636566,1.18093,0.747328,,
29-Jul-2002,0.0912182,0.741472,0.00633484,1.18012,0.754986,,
30-Jul-2002,0.0911519,0.74198,0.00628062,1.17887,0.754428,,
31-Jul-2002,0.0913592,0.739744,0.00630916,1.18368,0.756153,,
1-Aug-2002,0.0916103,0.740025,0.00633171,1.17638,0.758222,,
2-Aug-2002,0.0908686,0.742549,0.00632283,1.18125,0.752101,,
5-Aug-2002,0.0910393,0.741148,0.00634263,1.17765,0.753505,,
6-Aug-2002,0.0918864,0.736873,0.00634829,1.17326,0.760525,,
7-Aug-2002,0.0919069,0.737731,0.00629461,1.1676,0.760704,,
8-Aug-2002,0.092018,0.737767,0.00633878,1.16213,0.761605,,
9-Aug-2002,0.0918282,0.739428,0.0062786,1.16185,0.760025,,
12-Aug-2002,0.0916668,0.742016,0.00632784,1.15718,0.758708,,
13-Aug-2002,0.0914422,0.741628,0.00636535,1.15895,0.75684,,
14-Aug-2002,0.0908771,0.741397,0.00642591,1.16208,0.752153,,
15-Aug-2002,0.0913359,0.739111,0.00643104,1.15754,0.755969,,
16-Aug-2002,0.0912031,0.74166,0.00641896,1.15774,0.75487,,
19-Aug-2002,0.0913211,0.740645,0.00641083,1.16248,0.755837,,
20-Aug-2002,0.0915507,0.741986,0.00636762,1.15465,0.757747,,
21-Aug-2002,0.0914499,0.73888,0.00640892,1.15532,0.756894,,
22-Aug-2002,0.0915224,0.740072,0.0063655,1.15753,0.757494,,
23-Aug-2002,0.091937,0.737879,0.00633848,1.15571,0.760935,,
26-Aug-2002,0.0917313,0.736522,0.00634378,1.15685,0.759187,,
27-Aug-2002,0.0914943,0.740157,0.00637165,1.1556,0.757271,,
28-Aug-2002,0.0913407,0.742854,0.00638521,1.15873,0.756009,,
29-Aug-2002,0.0910834,0.742034,0.00634304,1.16224,0.75387,,
30-Aug-2002,0.091012,0.740708,0.0063865,1.16963,0.753288,,
2-Sep-2002,,0.740923,0.00635639,1.1685,0.754504,,
3-Sep-2002,0.0907122,0.744068,0.00636562,1.17031,0.750825,,
4-Sep-2002,0.0907208,0.746925,0.00640158,1.17359,0.750905,,
5-Sep-2002,0.0905207,0.747385,0.00634695,1.17619,0.749258,,
6-Sep-2002,0.0907777,0.745206,0.00633798,1.17784,0.751367,,
9-Sep-2002,0.091198,0.739296,0.00636732,1.17733,0.754846,,
10-Sep-2002,0.0914739,0.738949,0.0063865,1.1749,0.75712,,
11-Sep-2002,0.0914979,0.73831,0.00632153,1.17839,0.757319,,
12-Sep-2002,0.0914839,0.738794,0.0063005,1.1763,0.757194,,
13-Sep-2002,0.0912773,0.74113,0.00630779,1.17991,0.755484,,
16-Sep-2002,0.0920267,0.737542,,1.17437,0.761687,,
17-Sep-2002,0.0922681,0.736888,0.00622154,1.16891,0.763694,,
18-Sep-2002,0.0918269,0.739141,0.00623241,1.16925,0.760042,,
19-Sep-2002,0.0915296,0.743481,0.00622491,1.17628,0.757572,,
20-Sep-2002,0.0916607,0.742744,0.00618318,1.17564,0.758676,,
23-Sep-2002,0.0915207,0.744715,,1.17945,0.757517,,
24-Sep-2002,0.0917521,0.746361,0.00614171,1.18022,0.759423,,
25-Sep-2002,0.0916651,0.741337,0.00619104,1.18245,0.758712,,
26-Sep-2002,0.0916267,0.742932,0.0061709,1.18372,0.758403,,
27-Sep-2002,0.0916538,0.741862,0.00620047,1.17989,0.758628,,
30-Sep-2002,0.0913392,0.745449,0.00621993,1.18221,0.756033,,
1-Oct-2002,0.0912538,0.744827,0.00618613,1.18805,0.755326,,
2-Oct-2002,0.0915032,0.744893,0.00616015,1.18569,0.75739,,
3-Oct-2002,0.0912806,0.747237,0.00615017,1.18621,0.755548,,
4-Oct-2002,0.0913583,0.745982,0.0061554,1.18578,0.756191,,
7-Oct-2002,0.0917582,0.744919,0.00613589,1.18702,0.759501,,
8-Oct-2002,0.0916837,0.743706,0.00610772,1.1875,0.758884,,
9-Oct-2002,0.0917812,0.745552,0.00613141,1.17925,0.759682,,
10-Oct-2002,0.0913631,0.746759,0.00612417,1.18294,0.756212,,
11-Oct-2002,0.0915431,0.746858,0.00611043,1.18352,0.757693,,
14-Oct-2002,,,,1.18241,0.75723,,
15-Oct-2002,0.0917364,0.744849,0.00610595,1.17991,0.759275,,
16-Oct-2002,0.0917384,0.745852,0.0060865,1.18039,0.759291,,
17-Oct-2002,0.0919155,0.742736,0.00611794,1.18231,0.760766,,
18-Oct-2002,0.0921429,0.742429,0.00609137,1.18018,0.762639,,
21-Oct-2002,0.0920222,0.742455,0.00609563,1.17873,0.761649,,
22-Oct-2002,0.0920829,0.74447,0.00608748,1.17791,0.762152,,
23-Oct-2002,0.0919338,0.743797,0.00612163,1.17668,0.760918,,
24-Oct-2002,0.092029,0.741767,0.00614046,1.1774,0.761724,,
25-Oct-2002,0.0918451,0.742194,0.00613073,1.18053,0.760211,,
28-Oct-2002,0.0919988,0.742065,0.00610163,1.17847,0.761483,,
29-Oct-2002,0.0915086,0.743801,0.00613059,1.18084,0.757435,,
30-Oct-2002,0.091527,0.74432,0.00616519,1.17947,0.757578,,
31-Oct-2002,0.0914135,0.746349,0.00617917,1.18036,0.756639,,
1-Nov-2002,0.0910854,0.751963,0.00614695,1.17853,0.753923,,
4-Nov-2002,0.0911756,0.750453,,1.17481,0.754679,,
5-Nov-2002,0.0908252,0.753564,0.00616702,1.17538,0.75176,,
6-Nov-2002,0.0911125,0.750753,0.00617394,1.17473,0.754147,,
7-Nov-2002,0.0908097,0.752618,0.00617618,1.17699,0.751641,,
8-Nov-2002,0.090345,0.755806,0.00618275,1.18549,0.747804,,
11-Nov-2002,0.0899833,0.754176,0.00622996,1.18854,0.744792,,
12-Nov-2002,0.0901573,0.752286,0.00623166,1.18675,0.746241,,
13-Nov-2002,0.0903556,0.752986,0.00624812,1.18722,0.7479,,
14-Nov-2002,0.0903614,0.755044,0.0062147,1.18705,0.747939,,
15-Nov-2002,0.0906553,0.752557,0.00621949,1.18188,0.750381,,
18-Nov-2002,0.0904445,0.753502,0.00618963,1.18352,0.748636,,
19-Nov-2002,0.0902652,0.756482,0.00617729,1.18773,0.747143,,
20-Nov-2002,0.0908547,0.753433,0.00614784,1.18268,0.752004,,
21-Nov-2002,0.0908213,0.754284,0.00614157,1.1836,0.751728,,
22-Nov-2002,0.0907992,0.753367,0.00612172,1.18845,0.751563,,
25-Nov-2002,0.0912458,0.748085,0.00615935,1.18342,0.75526,,
26-Nov-2002,0.0911225,0.747433,0.00617961,1.17892,0.754221,,
27-Nov-2002,0.0911946,0.749317,0.00620236,1.17028,0.754827,,
28-Nov-2002,,,0.00617398,1.17242,0.754892,,
